/loopy/TOSEC/	mame_libretro casloopy -cart		https://archive.org/download/tosec-main/Casio/Loopy/Games/Multipart/Casio%20Loopy%20-%20Games%20-%20Multipart%20%28TOSEC-v2018-03-08%29.zip/
/loopy/MAME/	mame_libretro casloopy -cart		https://archive.org/download/mame-sl/mame-sl/casloopy.zip/casloopy/
/amigacdtv/Redump/	puae_libretro	cue	https://archive.org/download/commodore-amiga-cdtv-redump/
/amigacdtv/ISO/	puae_libretro	cue	https://archive.org/download/tosec-iso-commodore/Amiga%20CDTV/Games/%5BISO%5D/
/amigacdtv/App/	puae_libretro	cue	https://archive.org/download/tosec-iso-commodore/Amiga%20CDTV/Applications/%5BISO%5D/
/amigacdtv/Edu/	puae_libretro	cue	https://archive.org/download/tosec-iso-commodore/Amiga%20CDTV/Educational/%5BISO%5D/
/amigacdtv/Multimedia/	puae_libretro	cue	https://archive.org/download/tosec-iso-commodore/Amiga%20CDTV/Multimedia/%5BISO%5D/
/amigacdtv/CHD/	mame_libretro cdtv -cdrm		https://archive.org/download/mame-software-list-chds-2/cdtv/
/cdi/Redump/	same_cdi_libretro	cue	https://archive.org/download/ef_Philips_cd-i_redump_2300/
/cdi/NonRedump/	same_cdi_libretro	cue	https://archive.org/download/non-redump_philips-cdi/
/cdi/TOSEC/	same_cdi_libretro	cue	https://archive.org/download/tosec-iso-philips/CD-i/Games/
/cdi/App/	same_cdi_libretro	cue	https://archive.org/download/tosec-iso-philips/CD-i/Applications/
/cdi/Edu/	same_cdi_libretro	cue	https://archive.org/download/tosec-iso-philips/CD-i/Educational/
/cdi/Multimedia/	same_cdi_libretro	cue	https://archive.org/download/tosec-iso-philips/CD-i/Multimedia/
/cdi/CHD/	mame_libretro cdimono1 -cdrm		https://archive.org/download/mame-software-list-chds-2/cdi/
/3do/Redump/	opera_libretro	cue	https://archive.org/download/ef_panasonic_3do_redump_set_661/
/3do/NonRedump/	opera_libretro	cue	https://archive.org/download/non-redump_panasonic_3do/
/3do/TOSEC/	opera_libretro	cue	https://archive.org/download/tosec-iso-3do/3DO%20Interactive%20Multiplayer/Games/
/3do/App/	opera_libretro	cue	https://archive.org/download/tosec-iso-3do/3DO%20Interactive%20Multiplayer/Applications/%5BISO%5D/
/3do/Edu/	opera_libretro	cue	https://archive.org/download/tosec-iso-3do/3DO%20Interactive%20Multiplayer/Educational/%5BISO%5D/
/3do/Multimedia/	opera_libretro	cue	https://archive.org/download/tosec-iso-3do/3DO%20Interactive%20Multiplayer/Multimedia/
/vis/Edu/	mame_libretro vis -cdrm	cue	https://archive.org/download/tosec-iso-memorex/Video%20Information%20System/Educational/
/vis/Games/	mame_libretro vis -cdrm	cue	https://archive.org/download/tosec-iso-memorex/Video%20Information%20System/Games/
/vis/Multimedia/	mame_libretro vis -cdrm	cue	https://archive.org/download/tosec-iso-memorex/Video%20Information%20System/Multimedia/
/mame/Merged/	mame_libretro		https://archive.org/download/mame-roms-merged_/MAME%20ROMs%20%28merged%29/
/mame/Non-Merged/	mame_libretro		https://archive.org/download/mame-0.264-roms-non-merged/
/mame/Split/	mame_libretro		https://archive.org/download/mame-0.260-roms-split_202310/
/mame/2000/	mame_libretro		https://archive.org/download/MAME0.37b5_MAME2000_Reference_Set_Update_2_ROMs_Samples/roms/
/mame/2003/	mame_libretro		https://archive.org/download/MAME2003_Reference_Set_MAME0.78_ROMs_CHDs_Samples/roms/
/mame/2006/	mame_libretro		https://archive.org/download/MAME0.106-Reference-Set-ROMs-CHDs-Samples/MAME0.106Non-Merged.zip/
/mame/2010/	mame_libretro		https://archive.org/download/MAME_2010_full_nonmerged_romsets/roms.zip/roms/
/mame/2015/	mame_libretro		https://archive.org/download/MAME_2015_arcade_romsets/roms.zip/roms/
/mame/2016/	mame_libretro		https://archive.org/download/MAME_2016_Arcade_Romsets/roms.zip/roms/
/vgmplay/MAME/	mame_libretro vgmplay -quik		https://archive.org/download/mame-sl/mame-sl/vgmplay.zip/vgmplay/
/fbneo/FinalBurn Neo/	fbneo_libretro		https://archive.org/download/FBNEOPACK/
/neogeo/MAME/	mame_libretro aes -cart		https://archive.org/download/mame-sl/mame-sl/neogeo.zip/neogeo/
/neogeocd/Redump/	neocd_libretro	cue	https://archive.org/download/snk-neo-geo-cd-redump/
/neogeocd/ISO/	neocd_libretro	cue	https://archive.org/download/tosec-iso-snk/Neo-Geo%20CD/Games/%5BISO%5D/
/ngp/NoIntro/	mednafen_ngp_libretro		https://archive.org/download/ni-roms/roms/SNK%20-%20NeoGeo%20Pocket.zip/
/ngp/TOSEC/	mednafen_ngp_libretro		https://archive.org/download/tosec-main/SNK/Neo-Geo%20Pocket/Games/SNK%20Neo-Geo%20Pocket%20-%20Games%20%28TOSEC-v2022-06-08%29.zip/
/ngp/MAME/	mame_libretro ngp -cart		https://archive.org/download/mame-sl/mame-sl/ngp.zip/ngp/
/ngpc/NoIntro/	mednafen_ngp_libretro		https://archive.org/download/ni-roms/roms/SNK%20-%20NeoGeo%20Pocket%20Color.zip/
/ngpc/TOSEC/	mednafen_ngp_libretro		https://archive.org/download/tosec-main/SNK/Neo-Geo%20Pocket%20Color/Games/SNK%20Neo-Geo%20Pocket%20Color%20-%20Games%20%28TOSEC-v2023-11-07%29.zip/
/ngpc/Demo/	mednafen_ngp_libretro		https://archive.org/download/tosec-main/SNK/Neo-Geo%20Pocket%20Color/Demos/SNK%20Neo-Geo%20Pocket%20Color%20-%20Demos%20%28TOSEC-v2014-07-01%29.zip/
/ngpc/MAME/	mame_libretro ngpc -cart		https://archive.org/download/mame-sl/mame-sl/ngpc.zip/ngpc/
/gamepock/NoIntro/	mame_libretro gamepock -cart		https://archive.org/download/ni-roms/roms/Epoch%20-%20Game%20Pocket%20Computer.zip/
/gamepock/MAME/	mame_libretro gamepock -cart		https://archive.org/download/mame-sl/mame-sl/gamepock.zip/gamepock/
/supervision/NoIntro/	potator_libretro		https://archive.org/download/ni-roms/roms/Watara%20-%20Supervision.zip/
/supervision/TOSEC/	potator_libretro		https://archive.org/download/tosec-main/Watara/Supervision/Games/Watara%20Supervision%20-%20Games%20%28TOSEC-v2024-01-15%29.zip/
/supervision/MAME/	mame_libretro svision -cart		https://archive.org/download/mame-sl/mame-sl/svision.zip/svision/
/wswan/NoIntro/	mednafen_wswan_libretro		https://archive.org/download/ni-roms/roms/Bandai%20-%20WonderSwan.zip/
/wswan/TOSEC/	mednafen_wswan_libretro		https://archive.org/download/tosec-main/Bandai/WonderSwan/Games/Bandai%20WonderSwan%20-%20Games%20%28TOSEC-v2023-11-07%29.zip/
/wswan/Demo/	mednafen_wswan_libretro		https://archive.org/download/tosec-main/Bandai/WonderSwan/Demos/Bandai%20WonderSwan%20-%20Demos%20%28TOSEC-v2023-10-03%29.zip/
/wswan/MAME/	mame_libretro wswan -cart		https://archive.org/download/mame-sl/mame-sl/wswan.zip/wswan/
/wswan/Pocket Challenge 2 NoIntro/	mednafen_wswan_libretro		https://archive.org/download/ni-roms/roms/Benesse%20-%20Pocket%20Challenge%20V2.zip/
/wswanc/NoIntro/	mednafen_wswan_libretro		https://archive.org/download/ni-roms/roms/Bandai%20-%20WonderSwan%20Color.zip/
/wswanc/TOSEC/	mednafen_wswan_libretro		https://archive.org/download/tosec-main/Bandai/WonderSwan%20Color/Games/Bandai%20WonderSwan%20Color%20-%20Games%20%28TOSEC-v2024-07-03%29.zip/
/wswanc/Demo/	mednafen_wswan_libretro		https://archive.org/download/tosec-main/Bandai/WonderSwan%20Color/Demos/Bandai%20WonderSwan%20Color%20-%20Demos%20%28TOSEC-v2024-07-03%29.zip/
/wswanc/MAME/	mame_libretro wscolor -cart		https://archive.org/download/mame-sl/mame-sl/wscolor.zip/wscolor/
/megaduck/NoIntro/	mame_libretro megaduck -cart		https://archive.org/download/ni-roms/roms/Welback%20-%20Mega%20Duck.zip/
/megaduck/MAME/	mame_libretro megaduck -cart		https://archive.org/download/mame-sl/mame-sl/megaduck.zip/megaduck/
/microvision/MAME/	mame_libretro microvsn -cart		https://archive.org/download/mame-sl/mame-sl/microvision.zip/microvision/
/gamate/NoIntro/	mame_libretro gamate -cart		https://archive.org/download/ni-roms/roms/Bit%20Corporation%20-%20Gamate.zip/
/gamate/Games/	mame_libretro gamate -cart		https://archive.org/download/tosec-main/Bit%20Corporation/Gamate/Games/Bit%20Corporation%20Gamate%20-%20Games%20%28TOSEC-v2025-01-15%29.zip/
/gamate/MAME/	mame_libretro gamate -cart		https://archive.org/download/mame-sl/mame-sl/gamate.zip/gamate/
/juicebox/MAME/	mame_libretro juicebox		https://archive.org/download/mame-sl/mame-sl/juicebox.zip/juicebox/
/gmaster/NoIntro/	mame_libretro gmaster -cart		https://archive.org/download/ni-roms/roms/Hartung%20-%20Game%20Master.zip/
/gmaster/TOSEC/	mame_libretro gmaster -cart		https://archive.org/download/tosec-main/Hartung/Game%20Master/Games/Hartung%20Game%20Master%20-%20Games%20%28TOSEC-v2021-07-25%29.zip/
/gmaster/MAME/	mame_libretro gmaster -cart		https://archive.org/download/mame-sl/mame-sl/gmaster.zip/gmaster/
/gamecom/NoIntro/	mame_libretro gamecom -cart1		https://archive.org/download/ni-roms/roms/Tiger%20-%20Game.com.zip/
/gamecom/TOSEC/	mame_libretro gamecom -cart1		https://archive.org/download/tosec-main/Tiger%20Electronics/Game.com/Games/Tiger%20Electronics%20Game.com%20-%20Games%20%28TOSEC-v2014-06-06%29.zip/
/gamecom/MAME/	mame_libretro gamecom -cart1		https://archive.org/download/mame-sl/mame-sl/gamecom.zip/gamecom/
/gp32/NoIntro/	mame_libretro gp32 -memc		https://archive.org/download/ni-roms/roms/GamePark%20-%20GP32.zip/
/gp32/TOSEC/	mame_libretro gp32 -memc		https://archive.org/download/tosec-main/Game%20Park/GP32/Games/%5BFPK%5D/Game%20Park%20GP32%20-%20Games%20-%20%5BFPK%5D%20%28TOSEC-v2012-08-27%29.zip/
/gp32/MAME/	mame_libretro gp32 -memc		https://archive.org/download/mame-sl/mame-sl/gp32.zip/gp32/
/advision/NoIntro/	mame_libretro advision -cart		https://archive.org/download/ni-roms/roms/Entex%20-%20Adventure%20Vision.zip/
/advision/TOSEC/	mame_libretro advision -cart		https://archive.org/download/tosec-main/Entex/Adventure%20Vision/Games/Entex%20Adventure%20Vision%20-%20Games%20%28TOSEC-v2014-01-23%29.zip/
/advision/MAME/	mame_libretro advision -cart		https://archive.org/download/mame-sl/mame-sl/advision.zip/advision/
/mononcolor/MAME/	mame_libretro mononcol -cart		https://archive.org/download/mame-sl/mame-sl/monon_color.zip/monon_color/
/gameking/MAME/	mame_libretro gameking -cart		https://archive.org/download/mame-sl/mame-sl/gameking.zip/gameking/
/gameking3/MAME/	mame_libretro gamekin3 -cart		https://archive.org/download/mame-sl/mame-sl/gameking3.zip/gameking3/
/j2me/NoIntro/	freej2me_libretro	jar	https://archive.org/download/ni-roms/roms/Mobile%20-%20J2ME.zip/
/palm/NoIntro/	mu_libretro	prc	https://archive.org/download/ni-roms/roms/Mobile%20-%20Palm%20OS%20%28Digital%29.zip/
